URL,High Delay,RTT
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.606729475
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.494622965
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.008934348
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.0703433959999997
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.915781097
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.3761418759999997
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.684944691
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.630414225
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.684739532
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.708195086
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.26049497
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.155899644
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.659597855
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.851445129
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.321892389
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.388466249
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.388986071
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.4230256939999997
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.827594584
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.7843770300000004
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.619681457
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.4056753419999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.038156102
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.103330716
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.8513667240000005
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.6970844310000002
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.42054204
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,9.523463340000001
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.696162572
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.352871254
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.5604679180000005
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.028805691
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.3022089759999997
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.461046194
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.674181711
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.126320468
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.590918804999999
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.077235013
http://localhost:5000/safe/1/page?id=SLEEP(1),1,0.998634206
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.999266039
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.7566361959999999
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.037708395
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.229597802
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.2512177100000001
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.077980196
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.773132878
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.760980312
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,0.7650957969999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.171759896
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.8900903879999997
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.151290053
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.830112207
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.524080921
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.362442075
http://localhost:5000/safe/1/page?id=SLEEP(1),1,1.7586487229999999
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.778445918
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.020168956
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.509216765
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.858544968
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.998807124
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.9362662740000003
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.606204418
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.39599872
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.952002533
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.768201876000001
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,0.9248594700000001
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.278223987
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,1.859248107
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.3316469169999996
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.750622347
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.151140728
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.819093618
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.6045970270000005
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,2.9106457349999997
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.944518139
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.155541567999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.029402949
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,7.509284179
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.779832582
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,10.676341187
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.985962189
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.398479622
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.7435113269999998
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.563112106
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.962253924
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.002470456
http://localhost:5000/safe/1/page?id=SLEEP(1),1,8.451982355
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.537423626
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.304346089999999
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.690159790999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,2.496295929
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.259011807
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.704250713
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.185833463
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.748384405
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.513172865
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.535485949
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.229209881
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.501437913
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.567415243
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.217049972000001
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.69591666
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.043598696
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,7.867346210999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.130036709
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.070217397
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.875675154
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,11.279187306
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.069723882
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.685631581
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.487943408
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.843251693
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.500999624
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.357764125
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.426143466999999
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.504090946000001
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.035604802
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.123375241000001
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.030797721
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,3.4573315090000003
http://localhost:5000/safe/1/page?id=SLEEP(1),1,3.874621315
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.920055904
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.174795543
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.193603921
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.712456154
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.11719568
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.171879157999999
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.465407329
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.816967573
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.32584727
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.44339703
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.39038779
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.087738646
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.361167862
http://localhost:5000/safe/1/page?id=SLEEP(1),1,9.120197265
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,9.579094516
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.68829252
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.051862486
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.1053022
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.0515471
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.410597231000001
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.914313165
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.661955809
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,4.979233990999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.8863833450000005
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.696745405
http://localhost:5000/safe/1/page?id=SLEEP(1),1,10.724650818
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,10.617480303999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.259076491
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.7698833
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.787499505
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,8.896932416
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.626131686
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,7.2889082179999996
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.780913305
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.120990119
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.656665964
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.818018102
http://localhost:5000/safe/1/page?id=SLEEP(1),1,6.194185813
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.102168731
http://localhost:5000/safe/1/page?id=SLEEP(1),1,7.010157104
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,8.951447437999999
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.879266795
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,5.070014674
http://localhost:5000/safe/1/page?id=SLEEP(1),1,4.839710696
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,7.395023115
http://localhost:5000/safe/1/page?id=SLEEP(1),1,9.479187349
http://localhost:5000/safe/1/page?id=SLEEP(0.05),0,6.698840798
http://localhost:5000/safe/1/page?id=SLEEP(1),1,5.73489193
